2015-09-23 11:17:44.863 INFO  singlejartest.Main - Running, Sun 2015.09.20 09:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.865 INFO  singlejartest.Main - Running, Sun 2015.09.20 09:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.866 INFO  singlejartest.Main - Running, Sun 2015.09.20 10:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.868 INFO  singlejartest.Main - Running, Sun 2015.09.20 10:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.869 INFO  singlejartest.Main - Running, Sun 2015.09.20 11:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.871 INFO  singlejartest.Main - Running, Sun 2015.09.20 11:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.873 INFO  singlejartest.Main - Running, Sun 2015.09.20 12:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.875 INFO  singlejartest.Main - Running, Sun 2015.09.20 12:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.877 INFO  singlejartest.Main - Running, Sun 2015.09.20 13:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.878 INFO  singlejartest.Main - Running, Sun 2015.09.20 13:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.880 INFO  singlejartest.Main - Running, Sun 2015.09.20 14:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.882 INFO  singlejartest.Main - Running, Sun 2015.09.20 14:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.884 INFO  singlejartest.Main - Running, Sun 2015.09.20 15:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.886 INFO  singlejartest.Main - Running, Sun 2015.09.20 15:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.889 INFO  singlejartest.Main - Running, Sun 2015.09.20 16:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.892 INFO  singlejartest.Main - Running, Sun 2015.09.20 16:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.894 INFO  singlejartest.Main - Running, Sun 2015.09.20 17:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.896 INFO  singlejartest.Main - Running, Sun 2015.09.20 17:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.897 INFO  singlejartest.Main - Running, Sun 2015.09.20 18:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.899 INFO  singlejartest.Main - Running, Sun 2015.09.20 18:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.900 INFO  singlejartest.Main - Running, Sun 2015.09.20 19:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.901 INFO  singlejartest.Main - Running, Sun 2015.09.20 19:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.902 INFO  singlejartest.Main - Running, Sun 2015.09.20 20:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.904 INFO  singlejartest.Main - Running, Sun 2015.09.20 20:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.939 INFO  singlejartest.Main - Running, Sun 2015.09.20 21:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:45.031 INFO  singlejartest.Main - Running, Sun 2015.09.20 21:30 Eq: 49,999.06 UoL: .02%
